"Accession","Description","Control.a.buffer16","Control.b.buffer16","Control.c.buffer16","Control.d.buffer16","Sample.a.buffer16","Sample.b.buffer16","Sample.c.buffer16","Sample.d.buffer16","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"79","Q96EP5","DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1",739439.8125,773263.59375,1357914.1796875,1010053.03320313,1043496,808842.640625,517873.234375,273167.875,0.585268405449117,0.511244202855017,0.27608311607839,0.212876733268406,0.393663659466704,663357.9375,891658.313476565,0.340887196122312
"80","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",2272481.65625,2030071.39648438,2151945.4453125,2266663.9921875,5056643.5078125,3493856.20507813,4158614.40625,3931948.375,0.689938211535417,0.632494930616008,0.658992942634135,0.634327191649192,0.646660067141664,4045281.390625,2209304.71875,1.00307406407823
"81","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",190482.640625,49487.33984375,206997.578125,136306.21875,167285.2890625,68297.32421875,649945.859375,0,0.467580448612649,0.579849038602423,0.758446626618808,0,0.523714743607536,117791.306640625,163394.4296875,-0.538775622701652
"82","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",514872.8125,232280.74609375,381692.84375,194237.734375,5782304.17578125,2588955.00585938,3786344.3515625,1668902.5,0.918237519215649,0.917667020229365,0.908423839360344,0.89574712048438,0.913045429794854,3187649.67871094,306986.794921875,17.1378203327326
"83","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",1416476.96875,181560.91015625,336389.435546875,12688802,62613394.7734375,16600802.1445313,34459411.3046875,28468023.1757813,0.977877872777048,0.989181445451715,0.990332470344391,0.691696287412696,0.983529659114382,31463717.2402344,876433.202148438,17.3171116300712
"84","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",3124486.81054688,2196299.75390625,11793464.578125,3802285.16015625,14280242.7421875,8931623.21191406,18631731.9562988,11377678.53125,0.820480588274582,0.802631653665087,0.612378359995749,0.749519482559183,0.776075568112135,12828960.6367188,3463385.98535157,4.71332093575898
"85","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",1303165.5,918857.28125,1581122.875,1390410.015625,5939764.109375,1419817.72607422,1701642.6953125,1021964.15625,0.820077569397716,0.607103475954402,0.518356446375948,0.423634180868255,0.562729961165175,1560730.21069336,1346787.7578125,-0.289182891558584
"86","Q9Y265","RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1",36331.82421875,53250.017578125,0,0,0,52956.93359375,130396.5703125,1185228.5,0,0.498620222211724,1,1,0.749310111105862,91676.751953125,18165.912109375,0.25846028715954
"87","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",0,0,127706.4453125,227265.8046875,2842401.375,990904.576171875,1634514.06640625,1961886.171875,1,1,0.927530950602803,0.896185460342337,0.963765475301401,1798200.11914062,63853.22265625,21.9012997204387
"88","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",3458685.34375,178429.71875,220049.359375,2438818.2265625,31364068.90625,788979.008300781,7462452.3046875,12378767.2929688,0.900677432953196,0.815559118125845,0.971357069741442,0.835410551648387,0.868043992300792,9920609.79882815,1329433.79296875,14.375895179203
"89","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",0,0,0,40449.154296875,212165.78515625,187717.65234375,172331.1640625,79152.28125,1,1,1,0.661800428130966,1,180024.408203125,0,17.6171516000253
"90","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",1172808.84375,351019.71875,530240.1796875,430910.59375,1711999.93359375,1569347.48046875,1792122.359375,1488000.1875,0.593453523519195,0.817212187912394,0.771680704124021,0.775440005882243,0.773560355003132,1640673.70703125,480575.38671875,4.3585435043454
"91","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",1951902.53759766,289846.196044922,1323645.78125,1751593.65625,78175863.6835938,5143591.84765625,4262175.515625,5335779.05175781,0.975640122898104,0.946655102402257,0.763034706822698,0.752857126552562,0.854844904612478,5239685.44970703,1537619.71875,12.5107059744167
"92","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",67304.21875,221910.9921875,81018.1015625,106259.712890625,109168.4375,115224.7578125,200240.7265625,106160.30078125,0.618613896451734,0.341775554246324,0.711944680625303,0.499766001075754,0.559189948763744,112196.59765625,93638.9072265625,-0.767090629910046
"93","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",1819382.03515625,873083.636230469,1491607.55859375,1481149.03125,363217.052734375,528253.474609375,449022.26953125,391849.09375,0.166414920060013,0.37696388008506,0.231379659852537,0.209209549395571,0.220294604624054,420435.681640625,1486378.29492188,6.5284921770751
"94","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",1298306.359375,1460090,768665.3125,937643.796875,278045.46875,846269.125,653415.34375,619226.09375,0.176385413325351,0.366928600072203,0.459478399398979,0.397737856887587,0.382333228479895,636320.71875,1117975.078125,1.60152870018813
"95","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",50628969.0625,9930660.8671875,36053079.28125,37669324.8554688,7017150.40234375,2979732.35546875,4946720.53320313,3511615.16796875,0.121728061966482,0.230801053390044,0.120652309415894,0.0852728268458701,0.121190185691188,4229167.85058594,36861202.0683594,14.6904582290912
"96","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",0,0,221987.765625,626396.421875,405727.453125,398078.7265625,93834.609375,508441.125,1,1,0.297111974333674,0.448029875641755,0.724014937820877,401903.08984375,110993.8828125,2.00067952213308
"97","P12035","Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",0,0,0,0,153178.9375,73805.171875,0,74513.0625,1,1,NA,1,1,74159.1171875,0,19.4932919980166
"98","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",171216.546875,180011.11328125,151521.453125,80944.421875,245670.14453125,179483.5078125,133482.09375,101186.5703125,0.589297162983426,0.49926618447427,0.468352394956488,0.555570301886516,0.527418243180393,156482.80078125,161369,-0.826761083290633
"99","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",1442764.453125,1958055.25,6184371.5390625,2092020.8359375,6952578.578125,7123447.98046875,9500373.9375,7606212.0859375,0.828147051555297,0.784390843640218,0.605707880417714,0.784288452052042,0.78433964784613,7364830.03320312,2025038.04296875,4.94769345621938
"100","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",86894.55859375,264350.3046875,210040.466796875,242180.044921875,4864416.3828125,2439236.796875,3311794.86328125,2631465.98046875,0.982450191550872,0.902222382798497,0.940360508907662,0.915723772941396,0.928042140924529,2971630.421875,226110.255859375,19.6830324952477
"101","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",5812786.671875,5168712.515625,4669298.9140625,4867059.8671875,2343753.328125,2738656.0078125,2568893.3203125,1589553.41015625,0.287346513120147,0.346342275523786,0.354908136884308,0.246189967073604,0.316844394321966,2456323.32421875,5017886.19140625,3.20293631002489
"102","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",542086.4140625,192282.01953125,261253.34375,42741.05078125,268116640.4375,1422983.359375,230203837.570313,2496495.765625,0.997982249002609,0.880959486879208,0.998866408171781,0.983167757136673,0.990575003069641,116350166.667969,226767.681640625,22.9337062135907
"103","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",6772466.10351563,3820285.85009766,6309962.16210938,5885459.66210938,2197677.78808594,1632222.99023438,2536153.69140625,2467411.7734375,0.244999167755107,0.299352653618987,0.286696865992133,0.295396833589113,0.291046849790623,2332544.78076172,6097710.91210938,4.50601148889592
"104","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",232950.5078125,151784.9140625,13721.1630859375,27958.513671875,89968.7421875,183305.48046875,207907.689453125,49793.83984375,0.278610650147057,0.547032930398293,0.93808945483071,0.640415853569545,0.593724391983919,136637.111328125,89871.7138671875,-0.15955665977536
"105","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",332075.34375,585329.543945313,494066.76171875,670117.5,248175.1171875,596399.677734375,465889.99609375,535215.4296875,0.427703438247215,0.504683870715039,0.485323940169343,0.444039498552705,0.464681719361024,500552.712890625,539698.152832031,-0.664915020057853
"106","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",372296.03125,608563.30859375,487121.4609375,594604.42578125,1018466.4140625,1088782.1640625,965378.21875,1136592.12890625,0.732307963516842,0.641461730450559,0.664632310939785,0.656535576985028,0.660583943962406,1053624.2890625,540862.943359375,1.60669555805998
"107","P31942","Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2",3740616.546875,4592881.68359375,4412762.0078125,3686444.078125,5006965.703125,5795165.5859375,5238449.203125,3829456.65625,0.57238280933283,0.557868619151846,0.542776350929755,0.509514001260748,0.5503224850408,5122707.453125,4076689.27734375,-0.752464450036459
"108","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,0,0,226804.171875,88922.9453125,191420.96875,85996.5078125,1,1,1,1,1,140171.95703125,0,26.992915095867
"109","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",448898.1875,1396754.5,194079.21875,287937.28125,42114.05078125,42987.59765625,67392.5390625,32856.1484375,0.0857698596855079,0.0298578458782509,0.257743090979741,0.102421513026332,0.09409568635592,42550.82421875,368417.734375,16.6191824366149
"110","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",240021,176465.640625,198414.890625,143857.453125,5710031.25,506983,684172.62109375,505263.328125,0.95966069037461,0.741801168170258,0.775189555720535,0.778381069778761,0.776785312749648,595577.810546875,187440.265625,8.93387175861474
"111","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",0,178224.39453125,113513.9296875,77320.4140625,1921928.3515625,883199.16015625,965868.625,901175.15625,1,0.832089278832971,0.894834385459969,0.920980312626447,0.907907349043208,933521.890625,95417.171875,17.3207826484122
"112","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",134148.111328125,41253.37890625,124010.87890625,1878917.2310791,983349.857421875,211875.322998047,742351.70703125,419077.720703125,0.879956729157925,0.837026071733868,0.856860302003858,0.182366684651812,0.846943186868863,580714.713867188,129079.495117188,2.10731256793015
"113","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",2608317.828125,1376581.3671875,1954417.02734375,1706891.3125,1835486.0625,1001017.5078125,713457.5546875,1437124.5390625,0.413043893852356,0.421020348864566,0.267425447767598,0.457098375743966,0.417032121358461,1219071.0234375,1830654.16992188,0.495409222558922
"114","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",1025740.1875,152634.953125,1200130.640625,951395.860351563,6508064.27539063,1871584.34570313,4326104.8828125,1837707.640625,0.863848312953634,0.924595643755909,0.782830348881244,0.658888291517885,0.823339330917439,3098844.61425781,988568.023925781,8.48816603413352
"115","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",1219931.54589844,792115.685546875,1084083.1171875,841614.892578125,7038095.9453125,4717045.22460938,4681932.5625,5649765.1484375,0.852273252033029,0.856218451690784,0.811987483661117,0.870348849203035,0.854245851861906,5183405.18652344,962849.004882812,11.5479656010137
"116","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",864335.5625,679782.875,908271.8125,969659.0625,1115947.625,728845.08203125,887618.1875,1210923.125,0.563529313405333,0.517414891840799,0.494249752211995,0.555321020203463,0.536367956022131,1001782.90625,886303.6875,-0.812663543288441
"117","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",8952003.515625,8879604,10809585.875,10413466.078125,4874136.984375,2041742.70117188,4361401.76953125,5131471.21875,0.352530555029077,0.186949719392463,0.287483048020504,0.330105623506219,0.308794335763361,4617769.37695312,9682734.796875,4.1143215915767
"118","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",339383.15625,0,183591.078125,140385,2590719.17773438,843715.1328125,1624149.70117188,1524443.46484375,0.884173616629797,1,0.898441701250769,0.915675997278689,0.907058849264729,1574296.58300781,161988.0390625,18.585507184677
"119","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",294064.5234375,263385.4921875,254132.546875,2085482.7734375,4898918.48046875,2601382.0859375,3764632.3515625,2365030.33203125,0.943372715986881,0.908060432476729,0.936763519813312,0.531406216762989,0.922411976145021,3183007.21875,278725.0078125,10.0955332157985
"120","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",273866.0625,0,75413.890625,9394.171875,315278.40625,0,179185.95703125,157777.453125,0.535146170376398,NA,0.703794439316316,0.94380522486995,0.703794439316316,168481.705078125,42404.03125,2.4450773445893
"121","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",542406.0703125,214597,500261.5234375,465226.0234375,9847711.625,5525885.96972656,7674455.9765625,6876238.1015625,0.947795964760129,0.96261690851942,0.938803815124192,0.936630348454165,0.943299889942161,7275347.0390625,482743.7734375,20.8795544962361
"122","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",0,51247.0234375,0,87604.328125,85328.609375,111109.28125,187821.2109375,211986.87109375,1,0.684354583358255,1,0.707587110858238,0.853793555429119,149465.24609375,25623.51171875,11.5296775283731
"123","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",0,0,27218.390625,0,1144304.85351563,390518.626953125,921692.001953125,828768.6875,1,1,0.971316163425032,1,1,875230.344726562,0,26.1316486696618
"124","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",0,0,586249.3125,0,326606.875,300399.65625,426158,390231.96875,1,1,0.420935323894156,1,1,358419.421875,0,12.0508174598961
"125","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",187173.15625,0,0,84930.8046875,65836.625,243920.431640625,149899.48828125,0,0.260213754087817,1,1,0,0.630106877043909,107868.056640625,42465.40234375,-0.61372070263359
"126","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",1522747.22900391,1539380.72070313,7832502.61914063,3809900.26757813,8692120.71105957,6020817.31640625,13943421.2636719,10935654.1455078,0.85092834895774,0.796383545358594,0.640313648169815,0.741623803293755,0.769003674326174,9813887.42828368,2674640.49414063,5.31744483421727
"127","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",3224634.97265625,62126.9599609375,1825282.22265625,1416117.86230469,20234762.2519531,11311875.2314453,15761932.453125,16496909.8554688,0.862543997112017,0.994537810093981,0.896215389627911,0.920944807063543,0.908580098345727,16129421.1542969,1620700.04248047,17.9778138835074
"128","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",171342.90625,311099.55078125,323544.890625,185585.96875,544890.1640625,314618.140625,698090.8046875,220917.0390625,0.760772137796931,0.502811643247486,0.683306982998442,0.543457329507383,0.613382156252912,429754.15234375,248342.759765625,0.24003314815836
"129","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",0,603599.796875,24411.466796875,21855.298828125,1938446.0546875,921580.818359375,1018141.3515625,264352.23046875,1,0.604243726384993,0.976584911222733,0.923638281348444,0.950111596285588,969861.084960938,23133.3828125,13.9145738666337
"130","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",72277.1171875,33545.29296875,46333.01953125,69779.8515625,108364.2265625,416478.23046875,323077.7734375,251017.609375,0.599886074322341,0.925458801103296,0.874575891086188,0.782480037845141,0.828527964465664,287047.69140625,58056.435546875,7.66257984175232
"131","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,286319.46875,0,187290.734375,80397.203125,1,NA,1,1,1,133843.96875,0,19.4932919980166
"132","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",0,0,281799.8125,239733.5859375,2710360.3359375,779395.46875,1656500.51953125,949709.94140625,1,1,0.854614990338114,0.798448954972356,0.927307495169057,1303105.23046875,119866.79296875,17.436712049524
"133","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",0,0,0,0,191159.859375,98621.2421875,126817.109375,0,1,1,1,NA,1,112719.17578125,0,19.4932919980166
"134","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",79935.0234375,40242.95703125,0,55515.3828125,358915.203125,176422.4609375,294073.34375,289216.73046875,0.817853521317219,0.814262204792394,1,0.838960802682146,0.828407161999682,291645.037109375,47879.169921875,13.2231964103859
"135","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",414351.125,322673.30078125,500637.25,1166120.0234375,1274159.1796875,1200153.984375,1608206.953125,2002270.52148438,0.754605510046511,0.78810906271085,0.762601120908729,0.631951930513588,0.75860331547762,1441183.06640625,457494.1875,4.10304506642448
"136","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",1286337.4921875,773933.96875,963518.7734375,1386969.8046875,786572.96484375,855721.40625,719543.1328125,636712.3125,0.379453421239551,0.525093476435163,0.427520301030222,0.314630596916525,0.403486861134887,753058.048828125,1124928.1328125,0.0367071957927485
"137","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",6111494,1878826.5,5585453,6078534.5,158856.15625,165158.33203125,234910.5859375,68629.265625,0.0253344952501033,0.080802131915588,0.0403601222619604,0.0111643789301296,0.0328473087560319,162007.244140625,5831993.75,25.1347201084261
"138","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",250180.8046875,223406.790039063,243063.546875,115522.3125,7302543.10546875,1011396.02734375,1024376.515625,1321462.69921875,0.966875420356478,0.819074926867613,0.808224819408373,0.919607851468245,0.869341389167929,1172919.60742188,233235.168457031,14.1670561757335
"139","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",0,0,448785.32421875,795784.9375,633850.875,566553.1015625,526551.890625,632305.1484375,1,1,0.539866502181355,0.442762788330969,0.769933251090677,599429.125,224392.662109375,4.63391484371846
"140","O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2",963031.75,51237.796875,0,0,47395.16015625,203563.953125,49346.30078125,767674.5625,0.0469060747292656,0.798911126493441,1,1,0.89945556324672,126455.126953125,25618.8984375,2.95775439652543
"141","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",102502.78515625,123960.408691406,152514.940429688,163185.8125,1394389.078125,746502.298828125,824030.2578125,940298.13671875,0.931522919142897,0.857592510718072,0.843821933993204,0.852117638307713,0.854855074512892,882164.197265625,138237.674560547,13.5375208947347
"142","Q14525","Keratin, type I cuticular Ha3-II OS=Homo sapiens OX=9606 GN=KRT33B PE=1 SV=3",393818.8125,215131.984375,222324.28125,0,0,48755.02734375,135383.953125,262925.5,0,0.184757207360069,0.378475920079244,1,0.281616563719656,92069.490234375,218728.1328125,0.443869189432339
"143","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",1454209.0078125,1393105.140625,1754921.59375,1708969.421875,1841041.546875,1143486.96484375,1458186.5390625,1558894.2265625,0.558695466800276,0.450796548005671,0.453824296845596,0.477037720746969,0.465431008796283,1508540.3828125,1581589.21484375,-0.788071336428336
"144","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",366554.66015625,204180.29296875,535894.69921875,564604.046875,316037.65625,278958.302734375,392898.5390625,739319.80859375,0.462996211140923,0.577387741768797,0.423020455865469,0.566996152032183,0.514996181586553,354468.09765625,451224.6796875,-0.847401526244759
"145","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",65328.30078125,0,0,0,1283986.8359375,371846.28515625,918184.09375,1335122.6328125,0.951584104407133,1,1,1,1,1101085.46484375,0,25.5459955866935
"146","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",552520.3125,540528.75,1919749.14453125,666280.5703125,946885.671875,850199.1796875,695186.28125,739177.7109375,0.631507198011946,0.611333936378585,0.265852179138344,0.525933583941092,0.568633760159839,794688.4453125,609400.44140625,-0.84807737949857
"147","O43390","Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1",0,0,0,0,124211.2421875,69224.5078125,67158.125,228077.6640625,1,1,1,1,1,96717.875,0,26.992915095867
"148","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",137267.625,190417.8828125,274808.71875,160880.68359375,271971.42578125,254911.86328125,285158.953125,123623.8046875,0.664578380929308,0.572411489502402,0.509241814210759,0.434523214147997,0.540826651856581,263441.64453125,175649.283203125,-0.755098969558496
"149","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",740611.1953125,676521.03125,779255.48828125,1130754.21875,765996.546875,938108.09765625,741914.0234375,1005331.96875,0.50842467181459,0.581005310050194,0.487726067162115,0.47064204367456,0.498075369488352,852052.322265625,759933.341796875,-0.848967200419665
"150","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",998527.5546875,1060193.953125,1879842.984375,2601813.2421875,814143.4296875,1028919.0546875,1717873.5546875,856853.125,0.449140211712614,0.492514790171584,0.477489967882558,0.247740901848469,0.463315089797586,942886.08984375,1470018.46875,-0.053970295740756
"151","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",98991.57421875,25999.6484375,0,35932.45703125,0,620907.44140625,306716.67578125,308483.09765625,0,0.959809300522924,1,0.89567121303841,0.927740256780667,307599.88671875,30966.052734375,3.05094883862933
"152","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",28730.357421875,184650.7265625,0,114424.33984375,380760.20703125,280662.748046875,289986.28125,248073.5234375,0.92983878038742,0.603169182415119,1,0.684344788109904,0.807091784248662,285324.514648438,71577.3486328125,8.2415492787593
"153","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",922542.3125,217852.88671875,445384.77734375,291152.74609375,8415801.74023438,2318974.9140625,3286789.41796875,2992861.828125,0.90120921789877,0.914123896524762,0.880663454052295,0.911342431796907,0.906275824847839,3139825.62304688,368268.76171875,16.344804764034
"154","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",705468.9609375,0,58826.82421875,473814.890625,4431475.5,3033330.90234375,2160442.41796875,2823837.8515625,0.862667590373607,1,0.973492705120914,0.856317530174298,0.91808014774726,2928584.37695312,266320.857421875,18.4321264800898
"155","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",198229.484375,154739.009765625,212537.109375,174947.28125,1209675.1796875,615377.61328125,975291.1171875,883778.0859375,0.859202480512416,0.799070679511606,0.821070837834803,0.834756692649439,0.827913765242121,929534.6015625,186588.3828125,10.0376595237946
"156","A0A3B3ITD8","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1",47857.34765625,232672.92578125,288965.234375,165970.171875,756427.796875,1007283.109375,921193.203125,891523.2890625,0.940497038915045,0.812353890634574,0.761217022977622,0.843053240510951,0.827703565572762,906358.24609375,199321.548828125,10.8656280591503
"157","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",228303.59375,14964.9140625,246372.501953125,78069.71875,3604791.44458008,1415930.1796875,1677511.421875,935225.328125,0.940438838205936,0.989541571476578,0.871940038116803,0.922954603409178,0.931696720807557,1546720.80078125,153186.65625,19.2678881761222
"158","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",0,30096.669921875,33908.45703125,5079294.6015625,103190460.320313,48550393.9765625,59405984.3085938,64097795.0429688,1,0.999380478263571,0.999429533677577,0.926575480008445,0.999405005970574,61751889.6757813,32002.5634765625,24.7772645435263
"159","P62241","40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2",28325.041015625,21668.6796875,36477.76953125,27299.6796875,321394.5625,377414.826171875,313530.1875,304766.2734375,0.919006424773213,0.945703895627459,0.895780170711967,0.917788380800294,0.918397402786753,317462.375,27812.3603515625,18.0845307009094
"160","P04040","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",498957.3828125,55465.47265625,280762.390625,101654.59375,1293020.421875,917827.20703125,933253.3046875,789906.6796875,0.721560511794669,0.943012545132818,0.768732486977667,0.885981371355374,0.827356929166521,925540.255859375,191208.4921875,10.1247302416072
"161","A8MUD9","60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1",133660.93359375,103336.8828125,70373.568359375,228496.997558594,396924.9609375,568170.1640625,617053.413085938,400061.51171875,0.748088038201932,0.846111990494515,0.897627573169423,0.636474577647039,0.797100014348224,484115.837890625,118498.908203125,6.79019639827824
"162","A0A1B0GVD5","Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1",20658.82421875,104047.48828125,214994.3203125,380361.4921875,8977442.33984375,1590527.96484375,3205885.3515625,5015344.890625,0.997704090691794,0.938599672213253,0.937152328952085,0.929506636350876,0.937876000582669,4110615.12109375,159520.904296875,21.3393427008986
