"Accession","Description","Control.a.buffer29","Control.b.buffer29","Control.c.buffer29","Control.d.buffer29","Sample.a.buffer29","Sample.b.buffer29","Sample.c.buffer29","Sample.d.buffer29","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"79","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",3368526.578125,3532396.71875,3554077.65625,3059177.8828125,4903968.15625,5713995.65625,5332358.3125,4542684.453125,0.592804022693706,0.617970276894073,0.600055897690789,0.597575206229353,0.598815551960071,5118163.234375,3450461.6484375,-0.269997592786664
"80","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",153797.46875,581712.9375,398265.84765625,0,498068.6171875,0,824211.83984375,19049.373046875,0.764065853297443,0,0.674214219426193,1,0.719140036361818,258558.995117188,276031.658203125,-0.169007595136705
"81","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",1706325.5,474235.8125,129515.390625,0,6711216.7890625,4482191.99414063,5413618.1875,5067935.27148438,0.797289346295635,0.904319031568539,0.97663498654694,1,0.940477009057739,5240776.72949219,301875.6015625,16.9421650717021
"82","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",14503906.6289063,1753071.609375,803507.53125,46460.2890625,69986484.6875,57992854.5546875,48533021.3515625,66509363.0078125,0.828336614342441,0.970657888797957,0.983713740114175,0.999301935025952,0.977185814456066,62251108.78125,1278289.5703125,19.5366239350743
"83","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",3564966.8125,2907358.109375,6232910.5859375,3476042.6875,11928525.6875,12103300.78125,13277130.3828125,11224817.4296875,0.76990553856724,0.806313758072885,0.680528062656506,0.763548346165407,0.766726942366323,12015913.234375,3520504.75,4.65787150072651
"84","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",5638740.0859375,4946631.9375,5585279.765625,5338824.421875,7108233.515625,5227493.43554688,5586532.328125,6990013.39648438,0.557640875223409,0.513802734276842,0.500056059056914,0.566964502207602,0.535721804750125,6288272.86230469,5462052.09375,-0.830701100804197
"85","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",292115.1875,410728.7421875,227110.78125,94945.8515625,1474354.84375,1377430.953125,1847750.234375,788032.125,0.834633374847978,0.770306453464873,0.890541689520544,0.892470872340292,0.862587532184261,1425892.8984375,259612.984375,10.6296339780705
"86","P02671","Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2",0,0,0,60256.5,30314.1640625,152944.40625,14844.4765625,0,1,1,1,0,1,22579.3203125,0,4.2589025022014
"87","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",1946948.078125,3587678.484375,1306396.8984375,518299.8125,8061459.734375,11216561.359375,12263926.890625,13499623.890625,0.80546875041469,0.757658716540611,0.903731339152686,0.963025921421982,0.854600044783688,11740244.125,1626672.48828125,11.4499365980141
"88","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",146337.3046875,0,112152.654296875,202389.453125,258971.7890625,177466.25390625,165193.9375,46761.21484375,0.638948873972804,1,0.59562274203458,0.187682478337225,0.617285808003692,171330.095703125,129244.979492188,-0.225625635535215
"89","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",917787.80859375,867326.15625,1201679.0234375,869975.890625,2202671.66015625,2269662.59375,2416295.953125,1995448.78125,0.7058805545193,0.72351633194413,0.667858669221854,0.696388497256943,0.701134525888121,2236167.12695312,893881.849609375,2.14084904036769
"90","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",1031194.9095459,2221143.90625,1458198,1485690.34082031,19509162.2617188,4335198.78320313,12943210.2246094,4952136.546875,0.949796641755163,0.661222115521349,0.898746151955598,0.769224869394993,0.833985510675296,8947673.3857422,1471944.17041015,8.60416444690445
"91","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",179232.8046875,52987.69921875,256028.0703125,77681.220703125,210382.8359375,135407.5859375,143680.37890625,191673.8359375,0.539975334665763,0.718741903892109,0.359462951526495,0.711602887014786,0.625789110840275,167677.107421875,128457.012695312,-0.518527092194331
"92","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",1576464.375,1640360.546875,1773920.83984375,1596669.90234375,42776.69921875,36168.91796875,194643.3828125,24012.15234375,0.0264177458809763,0.0215736846427097,0.0988758103862424,0.0148160783753356,0.023995715261843,39472.80859375,1618515.22460938,25.4442892578289
"93","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",1897138.5625,1270231.9375,1656374.76171875,1369492.1171875,1156167.9140625,1032832.8359375,989101.875,918337.5703125,0.378660944434293,0.448460176999676,0.373884184525178,0.40140119490975,0.390031069672022,1010967.35546875,1512933.43945312,0.401946418816003
"94","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",36268735.2578125,52034186.265625,37168553.25,13117599.15625,6560814.93164063,5671234.77539063,7092404.6875,3458643.31835938,0.153184306223609,0.0982790641343671,0.160240650406054,0.208650622941668,0.156712478314832,6116024.85351563,36718644.2539062,13.7243877061503
"95","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",475915.34375,506607.78125,322665.375,681876.5,304907.265625,328324.234375,267337.671875,114034.640625,0.390494924153207,0.393234692442867,0.453112358132684,0.143275592970658,0.391864808298037,286122.46875,491261.5625,1.99471727803415
"96","P12035","Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",0,0,0,0,139495.234375,0,123371.1640625,101373.8984375,1,NA,1,1,1,112372.53125,0,18.4154444576699
"97","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",209349.5078125,168760.5625,299953.2421875,190936.140625,142594.125,149831.703125,138378.546875,99083.3359375,0.405161826229054,0.470292970957932,0.315693614581235,0.341643730662162,0.373402778445608,140486.3359375,200142.82421875,0.821514684471649
"98","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",2272086.2578125,1138035.50390625,4842237.1015625,918002.265625,8350527.9609375,4793536.71875,10681418.09375,5064144.8359375,0.786108559435206,0.808139315987858,0.688073650139778,0.846543013730768,0.797123937711532,6707336.3984375,1705060.88085938,6.17766315060757
"99","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",162783.65625,273611.296875,453640.2109375,245746.09375,5003640.37109375,3594026.70703125,3746008.6640625,2639213.1875,0.968492006194526,0.929256229099348,0.891981395483331,0.914818175997436,0.922037202548392,3670017.68554688,259678.6953125,17.5965934652616
"100","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",5617715.90625,5194828.328125,6358702.0078125,3047759.95703125,3132785.9921875,2098947.2421875,2133190.6640625,1481890.6953125,0.358012149308475,0.287772391946188,0.251203205985821,0.327153418453084,0.307462905199636,2116068.953125,5406272.1171875,3.59670515534423
"101","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",241754.609375,0,689712.9453125,146053.84375,208658975.394531,2286081.6484375,2275707.73828125,3240705.46875,0.998842729705298,1,0.76741480588965,0.956875044763016,0.977858887234157,2763393.55859375,193904.2265625,18.0336501728594
"102","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",145964.015625,496051.6015625,454528.953125,70052.1171875,484178.234375,293216.447265625,150037.015625,23773.880859375,0.768363388385718,0.371504266137444,0.248173108280005,0.253382658903321,0.312443462520383,221626.731445312,300246.484375,0.189975821873787
"103","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",0,184424.78125,20125.689453125,106859.203125,50899.9453125,32826.94921875,60581.62109375,0,1,0.151100979255362,0.750633625172828,0,0.450867302214095,41863.447265625,63492.4462890625,-0.688031169820042
"104","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",248829.256835938,22886.0234375,85257.27734375,36367.65234375,486952.6640625,155735.390625,414353.71875,294793.0078125,0.661816565794249,0.87187413358237,0.829352680364641,0.890181242160253,0.850613406973506,354573.36328125,60812.46484375,8.16456048438071
"105","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",817943.59375,77193.5234375,599423.6484375,382619.6875,1071586.68554688,1504047.36328125,892328.26171875,2665875.44921875,0.56711802784427,0.951181680105879,0.598174706962691,0.874488995277902,0.736331851120297,1287817.02441406,491021.66796875,4.26287797687876
"106","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,0,0,138501.21875,150229.96875,166797,133320.78125,1,1,1,1,1,144365.59375,0,25.5487864255457
"107","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",422946.1875,183073,561294.0625,0,71714.90625,92094.62109375,62973.921875,86485.765625,0.144977858893921,0.334685529960566,0.100876423989687,1,0.239831694427243,79100.3359375,303009.59375,0.502491206026411
"108","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",265081.78125,198604.515625,220020.1875,231518.96875,2187810.625,2850808.75,546109.6875,1565529.9375,0.891930938114298,0.93487123642315,0.71281607116548,0.871167129650843,0.881549033882571,1876670.28125,225769.578125,11.0687129150648
"109","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",2311864.203125,2004690.8125,2108834.3125,2373454.25,2659801.2421875,2523970.1640625,2400045.87109375,3713299.09375,0.534992000456361,0.557332548655106,0.53229311344903,0.61006235739171,0.546162274555734,2591885.703125,2210349.2578125,-0.722715274238622
"110","Q8WU79","Stromal membrane-associated protein 2 OS=Homo sapiens OX=9606 GN=SMAP2 PE=1 SV=1",1099470.8125,612828.5390625,747603.234375,342021.3125,519546.3125,0,399036.3359375,154368.984375,0.320902295891404,0,0.34800502814389,0.310983081955514,0.315942688923459,276702.66015625,680215.88671875,6.92001567177291
"111","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",39519.404296875,112309.215209961,2167870.6328125,80725.1081542969,490590.65625,654885.140625,879760.90234375,280284.326171875,0.925450567272566,0.853610477767747,0.288670363262482,0.776390585733663,0.815000531750705,572737.8984375,96517.1616821289,2.59527152320717
"112","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",2384729.984375,2565981.42578125,2589450.265625,3518278.0625,761262.859375,1561960.27734375,1421060.53125,3637532.0703125,0.241978573119569,0.378387193831078,0.354334049507433,0.508332669928291,0.366360621669255,1491510.40429688,2577715.84570312,1.16392205112137
"113","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",421656.21875,2281663.75,600684.234375,1024678.6875,4640894.20117188,6018188.8671875,3305442.12670898,4783278.375,0.91671071223494,0.725095871548962,0.846219968621725,0.823573301855828,0.834896635238777,4712086.28808594,812681.4609375,9.19584945270574
"114","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",828459.05078125,899177.986328125,1112314.02539063,672620.24609375,8514592.74023438,6622057.39257813,7516859.00585938,6496472.41210938,0.911328860279047,0.880448099144733,0.871098421440565,0.906177771977307,0.89331293556102,7069458.19921875,863818.518554688,14.4164454063738
"115","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",339442.625,0,546142.3125,232407.4609375,380310.34765625,151550.390625,568457.65234375,174423.25,0.528390103416612,1,0.510010470369465,0.428736684106417,0.519200286893039,277366.798828125,285925.04296875,-0.0415584731311096
"116","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",10581488,10828605.75,11774423.703125,12812644.7734375,4037580.7734375,3357644.5,4691177.21484375,1534174.234375,0.276185907324938,0.23668301635945,0.284907744224768,0.106934800915769,0.256434461842194,3697612.63671875,11301514.7265625,8.17386759066004
"117","P04745","Alpha-amylase 1 OS=Homo sapiens OX=9606 GN=AMY1A PE=1 SV=2",0,0,1153995.46875,0,131350.34375,0,13730336.046875,71783.953125,1,NA,0.922469110047799,1,1,101567.1484375,0,16.2244816665854
"118","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",0,85396.25,24235.599609375,19751.13671875,4207322.2734375,1757090.23046875,4011726.04296875,1005822.79101563,1,0.953651627349649,0.993995086733804,0.980741381791576,0.98736823426269,2884408.13671875,21993.3681640625,23.4952622276708
"119","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",442825.6015625,171493.265625,96509.890625,73167.5,5299109.99609375,2872688.921875,4354818.875,5022822.2578125,0.922878688896606,0.94366524239936,0.97831885809687,0.985642141472551,0.960992050248115,4688820.56640625,134001.578125,20.8181143742576
"120","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",0,0,0,0,256592.2578125,190374.86328125,259820.26953125,322883.76953125,1,1,1,1,1,258206.263671875,0,25.5487864255457
"121","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",580063.9609375,363544.3671875,581650.80859375,504291.99609375,29049067.03125,23224112.640625,23410545.6328125,16486442.5546875,0.980422511848544,0.984587516807325,0.975756666964017,0.970319588327006,0.97808958940628,23317329.1367188,542177.978515625,23.0122947886054
"122","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",0,0,0,0,234457.65625,0,51836.2421875,50234.7421875,1,NA,1,1,1,51035.4921875,0,18.4154444576699
"123","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",1513536.76953125,470569.015625,781121.2265625,281254.890625,2033025.671875,2397733.46875,2091480.203125,2103442.5234375,0.573238369678579,0.835941635100059,0.728078800459458,0.882058457829305,0.782010217779759,2097461.36328125,625845.12109375,4.63555606181838
"124","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",0,0,0,0,459280.78125,0,336441.2890625,340847.1875,1,NA,1,1,1,338644.23828125,0,18.4154444576699
"125","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",0,221294.25,95343.53125,0,323072.875,36087.99609375,0,500479.5859375,1,0.140211675985628,0,1,0.570105837992814,179580.435546875,47671.765625,-0.830141515346128
"126","Q15323","Keratin, type I cuticular Ha1 OS=Homo sapiens OX=9606 GN=KRT31 PE=1 SV=3",0,459401.125,0,0,248177.0625,631268.21875,108006.6328125,0,1,0.578789733448947,1,NA,1,178091.84765625,0,8.07451008127192
"127","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",2424465.1640625,2218754.62695313,4167242.2421875,2255461.90625,10866515.5234375,9848050.140625,12562797.9960938,10179917.84375,0.817585683023174,0.81612741154853,0.750912598963623,0.818625409790964,0.816856547285852,10523216.6835938,2339963.53515625,7.34085678337874
"128","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",49064.48828125,263363.3671875,56994.53125,140916.83203125,19317649.9101563,22411125.703125,16983953.3046875,15370814.3554688,0.997466555902471,0.988385036312359,0.996655436552079,0.990915467117893,0.993785451834986,18150801.6074219,98955.681640625,24.7777432938959
"129","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",70078.8828125,0,100774.4765625,72090.5859375,96333.6640625,66957.7265625,159722.2890625,119975.20703125,0.578884620610131,1,0.61314499886125,0.624656817733132,0.618900908297191,108154.435546875,71084.734375,2.34368597426412
"130","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",93575.6796875,0,1302882.625,113008.6953125,2334336.82421875,1110271.4765625,2429690.87109375,1587301.1328125,0.96145838058952,1,0.650942539681133,0.933536409986456,0.947497395287988,1960818.97851562,103292.1875,13.864216832137
"131","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",133379.15625,0,196749.09375,0,333442.609375,59802.8984375,339279.703125,107443.890625,0.714282481941632,1,0.632950515164428,1,0.857141240970816,220443.25,66689.578125,9.8161607257005
"132","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,130332.203125,2711714.03125,406458,3449306.0625,1,1,1,1,1,1559086.015625,0,25.5487864255457
"133","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",0,0,0,94572.34375,1793332.546875,2663471.56640625,1830046.7890625,1807868.69921875,1,1,1,0.95028894897977,1,1818957.74414062,0,24.1139974932997
"134","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",48580.515625,0,0,0,302578.8828125,264917.6875,0,525890.671875,0.861656797906702,1,NA,1,1,283748.28515625,0,14.5939454735291
"135","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",163227.640625,79279.7265625,126648.7109375,0,846060.1484375,296500.3125,386761.40625,458168.234375,0.8382744323335,0.789026243223861,0.753318630276919,1,0.81365033777868,422464.8203125,102964.21875,10.4775654941106
"136","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",755124.0625,341959.515625,906841.1953125,553666.90625,2145713.375,1530611.8203125,2586056.1015625,2095815.9453125,0.739687563067725,0.817385052808256,0.740375648570078,0.791028311082111,0.765701979826094,2120764.66015625,654395.484375,5.59010060821313
"137","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",155642.0390625,174340.89453125,254545.6015625,264708.59375,82176.96875,155573,93100.9765625,96884.953125,0.345544157743646,0.471556374492933,0.267803517769775,0.267938833428607,0.306741495586127,94992.96484375,214443.248046875,2.24715060880967
"138","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",5631981.5,6400655.5,4074256.50390625,5223310,166108.6875,0,199648.984375,100191.0859375,0.0286488623198913,0,0.0467134766836617,0.0188205251243704,0.0237346937221308,133149.88671875,5427645.75,27.450791660902
"139","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",236562.3359375,0,150558.65625,28848.93359375,1439057.03125,1263759.375,1315243.7578125,1145422.921875,0.858820958643749,1,0.897285845073263,0.975432491667584,0.936359168370424,1289501.56640625,89703.794921875,18.2589268078047
"140","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",536907.1953125,791416.03125,641658.2890625,1343906.875,1190835.1171875,718566.84375,893286.9140625,692100.6015625,0.689243476050773,0.475877478908494,0.581966647567518,0.339930284898074,0.528922063238006,805926.87890625,716537.16015625,-0.848645042685004
"141","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",0,55986.5390625,30203.9453125,0,69886.5625,71625.7890625,44285.05078125,44776.47265625,1,0.56127640734162,0.594518024185934,1,0.797259012092967,57331.517578125,15101.97265625,6.54238672711351
"142","O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2",448980.15625,637190.875,0,0,127344.5234375,105017.8125,76332.5390625,188423.34375,0.220959691517202,0.141493644939315,1,1,0.610479845758601,116181.16796875,224490.078125,-0.432846749276735
"143","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",266470.904296875,63023.85546875,507935.06640625,71683.30859375,1183467.81640625,629625.9375,1170696.7578125,974676.619140625,0.816219195685971,0.909010504141458,0.697411273229824,0.931492685553276,0.862614849913714,1072686.68847656,169077.106445312,9.97451198938501
"144","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",181175.1875,276637.375,548670.65625,171421.640625,615974.4140625,191236.9375,475750.46484375,246073.640625,0.772721221782114,0.408735706130479,0.464409074596005,0.589404603300531,0.526906838948268,360912.052734375,228906.28125,-0.722056236424025
"145","Q9Y2W1","Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2",169610.80859375,224930.75,19603.501953125,0,173779.848632813,112024.828125,210193.23828125,187542.6796875,0.506070404000992,0.332461711268784,0.914691992875395,1,0.710381198438194,180661.264160156,94607.1552734375,1.75460961993913
"146","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",827461.407226563,693076.65234375,802305.515625,473315.287109375,712813.2109375,617778.21875,920837.1875,615857.98828125,0.46278319627648,0.471278882485701,0.534394038189651,0.565436191096753,0.502836460337676,665295.71484375,747691.083984375,-0.838360668034586
"147","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",0,0,0,861884.4375,1654883.5234375,985989.9375,1588809.3359375,458533.78125,1,1,1,0.347264052206187,1,1287399.63671875,0,9.73712915566129
"148","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",106337.1484375,0,302620.796875,0,1109022.6015625,186906.6875,758557.2109375,244188.40625,0.912505619478101,1,0.714825604519623,1,0.956252809739051,501372.80859375,53168.57421875,15.7173230641662
"149","O43390","Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1",130511.5234375,0,0,0,348071.59375,0,265029.9765625,162595.796875,0.727296014526212,NA,1,1,1,213812.88671875,0,11.2741012057937
"150","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",135706.453125,197266.71875,297411.78125,297414.984375,1483780.66015625,1003212.34375,658611.140625,244572.87890625,0.916204054967721,0.835676668663265,0.688907269433769,0.451251578634217,0.762291969048517,830911.7421875,247339.25,3.10839911528575
"151","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",548153.453125,50130.078125,517199.4296875,411660.375,1080756.34375,709743.140625,822431.96875,714209.59375,0.663484464163325,0.934028365669388,0.613924076211752,0.634362416241507,0.648923440202416,768320.78125,464429.90234375,2.63447245812233
"152","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",62027.05859375,45005.1171875,0,0,44935.7734375,42515.890625,64762.37890625,0,0.420106429347081,0.485779262461004,1,NA,0.485779262461004,43725.83203125,22502.55859375,0.0446327838465352
"153","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",37469.515625,56732.64453125,43002.734375,523239.71875,1660131.7265625,420330.75390625,732068.78125,294572.4296875,0.977927964062563,0.881079444121969,0.944517720612757,0.360195712732204,0.912798582367363,576199.767578125,49867.689453125,6.64457190631181
"154","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",123349.85546875,0,129283.7109375,127178.5703125,165949.046875,343555.4453125,337663.58984375,285852.84375,0.573624875623677,1,0.723129974793311,0.692084994064749,0.70760748442903,311758.216796875,125264.212890625,4.23907510935536
"155","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",1078531.34765625,1510527.83984375,590483.6328125,951117.09375,8614046.9921875,3457877.109375,7140170.4453125,1300810.01757813,0.888726063402276,0.69597328412587,0.923617894832035,0.577643037838354,0.792349673764073,5299023.77734375,1014824.22070312,5.53674553490398
"156","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",606157.8359375,250954.5859375,111955.4453125,434399.91015625,5876861.8203125,3939347,4597010.56640625,2403841.10546875,0.906500694417434,0.940110614763459,0.976225047062585,0.846947490447497,0.923305654590447,4268178.78320312,342677.248046875,16.7484284544737
"157","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",324061.6484375,172984.21875,441667.71875,167827.6796875,1198212.5390625,534579.140625,953853.265625,641073.0859375,0.787120052945455,0.755521231479822,0.683510514212865,0.792523771988487,0.771320642212639,797463.17578125,248522.93359375,4.63691074845603
"158","A0A3B3ITD8","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1",272734.59375,149166.5625,121898.8046875,209109.1015625,543531.1953125,103476.453125,531174.4296875,913223.5625,0.66587526096954,0.409575752050834,0.813345887916906,0.813683493086988,0.739610574443223,537352.8125,179137.83203125,1.36258987617035
"159","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",94233.8046875,150874.296875,441450.28125,14747.7109375,1486330.046875,1001905.734375,1658126.859375,1561941.5,0.94037962807112,0.869121347711582,0.789743242718584,0.990646405876824,0.904750487891351,1524135.7734375,122554.05078125,14.8742169461114
"160","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",65008.7890625,7682583.125,7546927.5,0,144121520,128346356,141453862.359375,86702380.8164063,0.999549134100055,0.943522435928576,0.949349748366282,1,0.974449441233169,134900109.179688,3805968.14453125,22.493222557205
"161","P62241","40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2",0,0,30989.19921875,0,448308.013671875,381167.6328125,592789.13671875,365147.296875,1,1,0.950320173957027,1,1,414737.823242188,0,24.1148876753353
"162","P04040","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",335345.6015625,317780.1640625,553098.046875,305101.0390625,1888973.6875,1299272.890625,1586395.8984375,815480.6796875,0.849236751570931,0.803481918455723,0.741481835886096,0.727729772887213,0.77248187717091,1442834.39453125,326562.8828125,6.07543544778034
"163","A8MUD9","60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1",0,0,103386.328125,0,192120.46484375,236804.515625,240283.96484375,102757.25,1,1,0.699170017775144,1,1,214462.490234375,0,17.4230614818894
"164","A0A1B0GVD5","Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1",350991.32421875,0,84082.4375,0,2102078.5234375,3473782.234375,1951274.43359375,4258272.3125,0.856917517226793,1,0.958689093448848,1,0.979344546724424,2787930.37890625,42041.21875,20.4157831704962
